"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","08","1000 100","09103000","Turmeric (curcuma)","Egypt","","","76152.0","76000.0","1607625.72","66384.4554835673","0.0","0.0"
"2017","08","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Turkey","","","120240.0","120000.0","1597403.52","65962.3453043123","0.0","0.0"
"2017","08","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","Germany","233897.0","UN","17064.07","15996.53","1588334.06","65587.8357675838","0.0","0.0"
"2017","08","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","2788.0","UN","1139.36","1044.32","1576012.25","65079.0253913589","0.0","0.0"
"2017","08","1000 100","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Germany","42500.0","UN","6447.37","5807.05","1555981.39","64251.8815372736","0.0","0.0"
"2017","08","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United Kingdom","40935.0","UN","14046.03","12835.12","1552227.79","64096.8823424964","0.0","0.0"
"2017","08","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","87225.0","86062.0","1538636.81","63535.6635242331","0.0","0.0"
"2017","08","1071 100","01042000","LIVE GOATS","Kuwait","1000.0","UN","26030.0","26030.0","1524802.76","62964.4075005471","0.0","0.0"
"2017","08","1000 100","12079990","--OTHER","Germany","","","73000.0","73000.0","1516080.03","62604.2156510536","0.0","0.0"
"2017","08","1071 100","07082000","Beans, fresh or chilled","Netherlands","","","66420.0","57400.0","1499708.75","61928.1885790502","0.0","0.0"
"2017","08","1000 100","61044200","--DRESSES OF COTTON, KNITTED OR CROCHETED","Sudan","13.0","UN","1775.0","1775.0","1499517.59","61920.2949180118","0.0","0.0"
"2017","08","1071 100","06031100","--Roses","United States","","","18526.5","16303.32","1478448.1","61050.2624200455","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","Norway","","","26039.0","22562.0","1468565.89","60642.1916099914","0.0","0.0"
"2017","08","1071 100","01042000","LIVE GOATS","Djibouti","1000.0","UN","24000.0","24000.0","1454475.87","60060.3656950312","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","United Kingdom","","","76152.0","76000.0","1444117.57","59632.6354735742","0.0","0.0"
"2017","08","1000 100","64042000","-FOOTWEAR WITH OUTER SOLES OF LEATHER OR COMPOSITION LEATHER","Kenya","11616.0","2UN","8700.0","8600.0","1433336.43","59187.4447183578","0.0","0.0"
"2017","08","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United Kingdom","","","26240.5","17426.5","1421862.47","58713.6450164967","0.0","0.0"
"2017","08","1000 100","02045000","Fresh, chilled or frozen goat meat","Bahrain","","","10550.0","10340.0","1417316.7","58525.9343681479","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Czech Republic","","","75150.0","75000.0","1408860.0","58176.7278223059","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","75150.0","75000.0","1407528.0","58121.7249111158","0.0","0.0"
"2017","08","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Japan","27254.0","UN","4541.0","4063.0","1405218.41","58026.3539098729","0.0","0.0"
"2017","08","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","1332100.0","UN","2666.0","2373.0","1389395.63","57372.9763099323","0.0","0.0"
"2017","08","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","50367.0","50175.0","1387050.78","57276.149300695","0.0","0.0"
"2017","08","1000 100","07133100","Dried beans, shelled","Portugal","","","84168.0","84000.0","1378060.32","56904.9019486392","0.0","0.0"
"2017","08","1000 100","25232100","--White cement,whether or not artificially coloured","Kenya","","","800040.0","800000.0","1374964.33","56777.0577571861","0.0","0.0"
"2017","08","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Germany","13979.0","UN","4379.19","4053.71","1369193.92","56538.7774653238","0.0","0.0"
"2017","08","1000 100","62171000","Clothing accessories, nes","United States","","","3461.39","3072.88","1356217.18","56002.9227522928","0.0","0.0"
"2017","08","1000 100","90011000","-Optical fibres, optical fibre bundles and cables (excl. those of 84.55)","Kenya","","","7884.0","5319.0","1348271.07","55674.8002428056","0.0","0.0"
"2017","08","1071 100","01042000","LIVE GOATS","Saudi Arabia","840.0","UN","21000.0","21000.0","1321510.67","54569.7702843882","0.0","0.0"
"2017","08","3052 506","61052000","-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United States","39832.0","UN","2614.08","2418.54","1305727.21","53918.0163439581","0.0","0.0"
"2017","08","1000 100","10089010","--- teff","United Kingdom","","","49658.4","49500.0","1299236.43","53649.9894701634","0.0","0.0"
"2017","08","3052 505","41079200","OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT","Viet Nam","","","2074.38","2049.18","1291236.95","53319.6631278157","0.0","0.0"
"2017","08","1000 100","01041000","LIVE SHEEP","Saudi Arabia","800.0","UN","20000.0","20000.0","1258581.6","51971.2101879266","0.0","0.0"
"2017","08","3052 506","61059000","-MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","9882.0","UN","3527.97","2712.7","1246158.76","51458.2279317336","0.0","0.0"
"2017","08","1000 100","09041200","Pepper, crushed or ground","Israel","","","9248.5","9215.0","1225745.44","50615.2909744848","0.0","0.0"
"2017","08","1000 100","09109900","Other spices, nes","Indonesia","","","28112.0","28000.0","1215165.84","50178.4225065966","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","Canada","","","24064.0","22433.0","1213233.65","50098.6356635242","0.0","0.0"
"2017","08","1000 100","85481000","-WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES","United Arab Emirates","","","515040.0","515040.0","1208998.66","49923.7582019168","0.0","0.0"
"2017","08","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Indonesia","","","21000.0","21000.0","1199373.39","49526.2973378095","0.0","0.0"
"2017","08","1000 100","09103000","Turmeric (curcuma)","Morocco","","","51068.0","51000.0","1197531.0","49450.21864896","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","1580.0","1511.0","1181479.51","48787.3968179247","0.0","0.0"
"2017","08","1000 100","08111000","Strawberries, frozen","United Arab Emirates","","","23450.0","16750.0","1179424.04","48702.5193150238","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Singapore","","","7600.0","7500.0","1162527.46","48004.8007796208","0.0","0.0"
"2017","08","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Estonia","","","19440.0","19200.0","1144093.63","47243.6038469003","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","Russian Federation","","","24650.6","16360.0","1142162.29","47163.8521032832","0.0","0.0"
"2017","08","1000 100","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","France","34000.0","UN","4359.0","4182.4","1141797.27","47148.7791583564","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","France","","","1622.3","1379.09","1134359.36","46841.6419938142","0.0","0.0"
"2017","08","3052 506","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United States","45981.0","UN","11377.35","10493.1","1123946.71","46411.6674718895","0.0","0.0"
"2017","08","1000 100","09103000","Turmeric (curcuma)","United Arab Emirates","","","50100.0","50000.0","1116406.75","46100.3163080328","0.0","0.0"
"2017","08","1071 100","08039000","-OTHER","Somalia","","","203131.0","202731.0","1109592.92","45818.9495765354","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","Bahrain","","","25405.0","24110.0","1106202.97","45678.9667546218","0.0","0.0"
"2017","08","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Sweden","","","650.0","635.5","1088215.3","44936.1933195413","0.0","0.0"
"2017","08","1071 100","06031100","--Roses","Japan","","","11910.0","10506.82","1078943.78","44553.3400228766","0.0","0.0"
"2017","08","3052 505","64039100","--Covering the ankle","United States","2496.0","2UN","2837.0","1572.0","1070499.75","44204.6566653866","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","Bangladesh","","","1528.5","1299.24","1066304.18","44031.4069926374","0.0","0.0"
"2017","08","1000 100","25232900","--other","Somalia","","","654903.0","652000.0","1064851.81","43971.4335856365","0.0","0.0"
"2017","08","1000 101","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","Turkey","","","18237.0","17790.0","1063180.56","43902.4218624184","0.0","0.0"
"2017","08","1000 100","12092900","Other seeds of forage plants, of a kind used for sowing, nes","Egypt","","","120480.0","120000.0","1041570.72","43010.0764342257","0.0","0.0"
"2017","08","3052 505","61051000","-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED","United States","16308.0","UN","3887.2","3617.2","1040470.97","42964.6639330385","0.0","0.0"
"2017","08","3052 506","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","8907.0","UN","3963.72","2774.92","1037929.99","42859.7380341827","0.0","0.0"
"2017","08","3052 505","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS","United Kingdom","23290.0","UN","8166.68","7458.08","1023119.31","42248.1535621818","0.0","0.0"
"2017","08","3052 505","62019300","--MEN'S OR BOYS' ANORAKS, WIND-CHEATERS, ETC, OF MAN-MADE FIBRES","Austria","606.0","UN","1410.67","1145.35","1018801.03","42069.8367668859","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","48096.0","48000.0","1015342.55","41927.0241030024","0.0","0.0"
"2017","08","3052 505","61071900","--MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","United States","30750.0","UN","15277.5","14077.5","1001713.41","41364.2295256618","0.0","0.0"
"2017","08","1000 100","02021000","Frozen bovine carcasses and half carcasses","Kuwait","","","10010.0","10010.0","994418.2","41062.984940269","0.0","0.0"
"2017","08","1000 100","09041200","Pepper, crushed or ground","Djibouti","","","21200.0","20781.0","989372.0","40854.6097972903","0.0","0.0"
"2017","08","1000 100","20081900","--other,including mixtures","Somalia","","","12669.0","11813.0","984899.89","40669.9408264476","0.0","0.0"
"2017","08","1000 100","07129090","---Other vegetables","Kenya","","","1408.0","1196.8","983345.63","40605.7600270885","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Saudi Arabia","","","38076.0","38000.0","979641.52","40452.8044464816","0.0","0.0"
"2017","08","3052 505","64039900","--Other","Spain","2704.0","2UN","3515.0","2704.0","973021.31","40179.4329579756","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Slovakia","","","48096.0","48000.0","958934.64","39597.7453761629","0.0","0.0"
"2017","08","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Japan","3347233.0","UN","5760.0","5211.0","945743.13","39053.0220631047","0.0","0.0"
"2017","08","1000 100","12074090","--OTHER","Yemen","","","40096.0","40000.0","940132.0","38821.3189962382","0.0","0.0"
"2017","08","3052 505","62019300","--MEN'S OR BOYS' ANORAKS, WIND-CHEATERS, ETC, OF MAN-MADE FIBRES","Netherlands","4558.0","UN","2239.33","1990.13","936454.6","38669.4663643984","0.0","0.0"
"2017","08","3052 505","64029900","--Other","United States","2979.0","2UN","2522.0","1761.0","923055.31","38116.1630927162","0.0","0.0"
"2017","08","3052 505","85177000","-Parts","Nigeria","3680.0","UN","713.05","658.09","922166.07","38079.4432813448","0.0","0.0"
"2017","08","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","48105.6","48000.0","914330.18","37755.8721388782","0.0","0.0"
"2017","08","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Korea, Republic of","","","752.0","704.5","913564.08","37724.2372062485","0.0","0.0"
"2017","08","1000 100","42021190","---Other","United States","1000.0","UN","743.9","691.9","907853.91","37488.4444334329","0.0","0.0"
"2017","08","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","Qatar","","","2561.13","2183.44","899867.76","37158.6685331318","0.0","0.0"
"2017","08","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","United States","","","8085.0","7181.0","894183.85","36923.9601270187","0.0","0.0"
"2017","08","1000 100","22030000","BEER MADE FROM MALT","Djibouti","34848.0","LTR","70400.0","35200.0","891434.4","36810.42577704","0.0","0.0"
"2017","08","1000 100","19059020","---Fresh Injera","United Kingdom","","","15016.0","13680.0","888985.62","36709.3071367516","0.0","0.0"
"2017","08","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Netherlands","","","15490.2","9633.0","885948.93","36583.9116484769","0.0","0.0"
"2017","08","3052 505","64029900","--Other","Hong Kong","2548.0","2UN","2404.0","1336.0","881543.79","36402.0081017802","0.0","0.0"
"2017","08","3052 506","62033900","--MEN'S OR BOYS' JACKETS AND BLAZERS OF OTHER TEXTILES, NES","United States","4952.0","UN","3546.64","3269.58","876208.19","36181.6826265955","0.0","0.0"
"2017","08","1000 100","71132000","Articles of jewellery... of base metal clad with precious metal","United States","","","105.87","100.96","869791.32","35916.7077536762","0.0","0.0"
"2017","08","1000 100","09109900","Other spices, nes","Egypt","","","15060.0","15000.0","864569.47","35701.0794114854","0.0","0.0"
"2017","08","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","110640.0","107215.0","854853.78","35299.8847911995","0.0","0.0"
"2017","08","3052 505","52041900","--Other","Turkey","","","16515.25","16059.25","846834.7","34968.7490967052","0.0","0.0"
"2017","08","1000 100","10082900","--OTHER","Kenya","","","90180.0","90000.0","846118.8","34939.1870966143","0.0","0.0"
"2017","08","1000 100","08031000","-PLANTAINS","Somalia","","","110000.0","100000.0","844918.56","34889.6250139365","0.0","0.0"
"2017","08","1000 100","09041200","Pepper, crushed or ground","United States","","","6620.54","5951.0","844631.15","34877.7568557495","0.0","0.0"
"2017","08","3052 505","52094200","--Denim","Lebanon","","","11810.9","11583.02","831102.54","34319.1135116386","0.0","0.0"
"2017","08","1000 100","05069000","Bones and horn-cores (excl. ossein...)","South Africa","","","96.0","96.0","828409.68","34207.9159595159","0.0","0.0"
"2017","08","3052 505","61042200","--WOMEN'S OR GIRLS' ENSEMBLES, OF COTTON, KNITTED OR CROCHETED","Germany","8524.0","UN","1663.6","1564.6","808321.26","33378.3952529019","0.0","0.0"
"2017","08","3052 505","33059000","-other","Israel","40248.0","LTR","14025.0","10978.0","807457.8","33342.7399873642","0.0","0.0"
"2017","08","3052 506","61034200","--MEN'S OR BOYS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","5966.0","UN","2692.4","2486.42","796258.08","32880.2646085998","0.0","0.0"
"2017","08","1000 100","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","United Kingdom","","","38152.0","38000.0","794881.6","32823.4249635585","0.0","0.0"
"2017","08","3052 505","64059000","-Other","China","2820.0","2UN","2175.0","2115.0","793845.79","32780.6527672824","0.0","0.0"
"2017","08","3052 505","62033900","--MEN'S OR BOYS' JACKETS AND BLAZERS OF OTHER TEXTILES, NES","United States","3462.0","UN","2594.11","2400.39","793138.52","32751.4471298969","0.0","0.0"
"2017","08","3052 505","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","China","","","17083.2","16682.4","784182.9","32381.6384425752","0.0","0.0"
"2017","08","1000 100","08111000","Strawberries, frozen","Saudi Arabia","","","15400.0","11000.0","774274.2","31972.4737683188","0.0","0.0"
"2017","08","3052 506","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","23856.0","UN","5465.73","4850.03","772244.92","31888.6777415772","0.0","0.0"
"2017","08","1071 100","06022000","TREES,SHRUBS,BUSHES, GRAFTED OR NOT, OF KIND BEARING EDIBLE FRUIT OR NUTS","Somalia","12100.0","UN","118500.0","118500.0","771442.74","31855.552940302","0.0","0.0"
