"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Portugal","","","120480.0","120000.0","1930156.02","70214.3007330071"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United Kingdom","","","25767.33","16907.85","1914743.42","69653.6284763273"
"2018","02","1071 100","06031100","--Roses","Belgium","","","19578.0","17228.48","1910814.85","69510.7168191491"
"2018","02","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","United States","","","342.69","330.1","1910556.02","69501.3012241037"
"2018","02","1000 100","07129090","---Other vegetables","Nigeria","","","2333.9","1983.86","1909246.81","69453.6754033358"
"2018","02","1000 100","09041200","Pepper, crushed or ground","United Kingdom","","","14000.0","12000.0","1897458.6","69024.8494879863"
"2018","02","3052 505","61071900","--MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","United States","61278.0","UN","27931.72","25911.72","1887330.16","68656.4018989069"
"2018","02","1000 100","12074010","---STERALIZED","United States","","","38304.0","38000.0","1880958.96","68424.6334054821"
"2018","02","1000 100","52094200","--Denim","Djibouti","","","22685.0","22405.0","1858730.64","67616.0221175358"
"2018","02","1000 100","08031000","-PLANTAINS","Somalia","","","297000.0","270000.0","1856085.61","67519.802470034"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Mexico","","","19440.0","19200.0","1827485.27","66479.3928590917"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United Kingdom","1062100.0","UN","4656.0","3492.0","1805717.46","65687.5337856272"
"2018","02","1000 100","07129090","---Other vegetables","Zambia","","","2195.1","1865.85","1795709.14","65323.4558649666"
"2018","02","1000 100","12079990","--OTHER","China","","","80160.0","80000.0","1759878.4","64020.0221902908"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Mozambique","","","80176.0","80000.0","1726880.68","62819.6467742229"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Spain","1000700.0","UN","4208.0","3156.0","1722322.99","62653.8492879099"
"2018","02","1000 100","06031900","--Other cut flowers","Saudi Arabia","","","17260.6","15188.61","1711219.52","62249.9325196893"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","1134600.0","UN","2700.0","1710.0","1690341.7","61490.449080558"
"2018","02","3052 505","63021090","--- Other hand made Bed linen, knitted or crocheted","Germany","","","17289.0","16385.0","1688199.14","61412.5080485276"
"2018","02","1000 100","19059020","---Fresh Injera","Norway","","","25071.0","22235.0","1686511.77","61351.125702541"
"2018","02","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","2449.0","UN","1038.97","939.09","1664867.95","60563.7770785209"
"2018","02","1071 100","25232900","--other","Kenya","","","600960.0","600000.0","1649808.0","60015.9333563724"
"2018","02","3052 506","61052000","-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United States","41635.0","UN","10850.01","9662.33","1646231.5","59885.8291347605"
"2018","02","3052 505","64029900","--Other","Hong Kong","4912.0","2UN","4868.0","2656.0","1625879.34","59145.4679059277"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Iran, Islamic Republic of","","","72144.0","72000.0","1623487.82","59058.4703250332"
"2018","02","1000 100","01022910","---OX","Somalia","97.0","UN","31040.0","31040.0","1600389.42","58218.2076792957"
"2018","02","1000 100","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","Sri Lanka","20000.0","UN","4679.3","4136.5","1599888.4","58199.981811237"
"2018","02","3052 506","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","United States","64560.0","UN","21118.8","18992.6","1597750.72","58122.2183015333"
"2018","02","1000 100","22030000","BEER MADE FROM MALT","South Sudan","105936.0","LTR","132450.0","66202.0","1578368.56","57417.143272886"
"2018","02","1000 100","05069000","Bones and horn-cores (excl. ossein...)","United States","","","120.0","120.0","1570765.72","57140.5707633824"
"2018","02","3052 505","41139000","-OTHER","Hong Kong","","","3828.0","3711.0","1554273.36","56540.6195092672"
"2018","02","3052 505","61031000"," - Men's or boys' suits","United States","41389.0","UN","19788.43","18494.17","1541160.78","56063.6162898561"
"2018","02","1000 100","08101000","Strawberries, fresh","Netherlands","","","19166.0","12765.0","1524492.25","55457.2564069918"
"2018","02","1000 100","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Kenya","","","54170.0","53400.0","1522873.09","55398.3553720511"
"2018","02","3052 505","61152900","--Other panty hose and tights: of other textile materials","Germany","","","4850.84","4395.9","1512103.18","55006.5726913913"
"2018","02","1000 100","07129090","---Other vegetables","United Kingdom","","","35022.42","19876.12","1498972.19","54528.8997617272"
"2018","02","1000 101","10089010","--- teff","Israel","","","40053.19","39957.3","1483382.25","53961.7763145928"
"2018","02","3052 506","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","14981.0","UN","11325.15","9795.1","1450650.76","52771.0856872624"
"2018","02","1000 100","12079990","--OTHER","United Kingdom","","","76152.0","76000.0","1441881.8","52452.0926171811"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Singapore","","","19440.0","19200.0","1431724.08","52082.5798941414"
"2018","02","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","19440.0","19200.0","1419939.54","51653.8874843122"
"2018","02","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Turkey","","","32064.0","32000.0","1407902.72","51216.0177522327"
"2018","02","1071 100","06031100","--Roses","Italy","","","14837.0","13056.56","1406888.32","51179.1163898943"
"2018","02","1000 100","22089000","-OTHER","South Sudan","11264.0","LTR","38214.0","36325.0","1396541.76","50802.7341348515"
"2018","02","3052 505","41079200","OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT","China","","","2061.99","2040.94","1395330.85","50758.6842248859"
"2018","02","3052 505","61103000","-JERSEYS, PULLOVERS, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United States","6504.0","UN","2130.71","1816.53","1391759.93","50628.7829898689"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Romania","","","72144.0","72000.0","1385904.24","50415.767474854"
"2018","02","1000 100","40170000","Hard rubber (eg. ebonite) in all forms; articles of hard rubber.","Sudan","","","201150.0","201150.0","1383468.19","50327.1500027283"
"2018","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Egypt","","","10420.0","10200.0","1372292.68","49920.6125975372"
"2018","02","3052 505","61046200","--WOMEN'S OR GIRLS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","198022.0","UN","21283.42","17948.32","1362254.23","49555.4386220193"
"2018","02","1000 100","05069000","Bones and horn-cores (excl. ossein...)","Mexico","","","73.0","73.0","1357370.37","49377.7758780625"
"2018","02","3052 506","62160000","Gloves, mittens and mitts.","China","97087.0","2UN","4125.14","3887.14","1350407.24","49124.4744356936"
"2018","02","1000 100","09093200","--CRUSHED OR GROUND","Pakistan","","","30060.0","30000.0","1328013.33","48309.8393932229"
"2018","02","1000 100","07129090","---Other vegetables","India","","","1620.9","1377.79","1326033.33","48237.8118918132"
"2018","02","1071 100","06031100","--Roses","South Africa","","","14271.0","12558.48","1323893.79","48159.9807199112"
"2018","02","1000 100","08031000","-PLANTAINS","Djibouti","","","378000.0","378000.0","1304966.18","47471.4410956911"
"2018","02","3052 505","42023190","---Other","United States","5390.0","UN","756.0","741.0","1294426.52","47088.0343403845"
"2018","02","3052 506","61159900","--Hosiery and footwear, of other textiles, knitted or crocheted, nes","Sri Lanka","324452.0","UN","11767.61","10653.48","1291467.87","46980.4059731898"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Japan","","","872.5","855.5","1279863.81","46558.2789792466"
"2018","02","1000 100","19059020","---Fresh Injera","Canada","","","24030.0","22024.0","1278736.2","46517.2593171938"
"2018","02","1000 101","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Bulgaria","","","15120.0","15000.0","1278661.65","46514.5473726332"
"2018","02","3052 505","64059000","-Other","Canada","4020.0","2UN","3319.0","1853.0","1278587.81","46511.861256116"
"2018","02","1000 100","07129090","---Other vegetables","Bangladesh","","","1570.2","1334.69","1277144.21","46459.3466596337"
"2018","02","1000 100","07129090","---Other vegetables","France","","","4518.34","3520.66","1271889.41","46268.1900361956"
"2018","02","3052 505","42032900","--other","Sweden","5000.0","2UN","310.0","304.0","1264665.11","46005.3878753706"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United States","","","60120.0","60000.0","1237347.0","45011.6226195456"
"2018","02","1000 100","23064100","OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS OF LOW ERUCIC .","China","","","320640.0","320000.0","1231847.68","44811.5709634588"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Viet Nam","","","19440.0","19200.0","1222012.57","44453.7939940705"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Georgia","","","19440.0","19200.0","1222012.57","44453.7939940705"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Algeria","","","19440.0","19200.0","1222012.57","44453.7939940705"
"2018","02","3052 505","62061000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF SILK OR SILK WASTE","Germany","19926.0","UN","3319.5","2929.5","1204077.16","43801.3481511122"
"2018","02","1000 100","09103000","Turmeric (curcuma)","Iraq","","","56112.0","56000.0","1201117.0","43693.6648538533"
"2018","02","1071 100","06022000","TREES,SHRUBS,BUSHES, GRAFTED OR NOT, OF KIND BEARING EDIBLE FRUIT OR NUTS","Somalia","17145.0","UN","145950.0","145950.0","1181440.45","42977.8806453373"
"2018","02","1000 100","06031900","--Other cut flowers","China","","","12147.52","10733.82","1175745.61","42770.7164553739"
"2018","02","1000 100","19059020","---Fresh Injera","Bahrain","","","24000.0","22800.0","1175193.94","42750.6480656251"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","United Arab Emirates","","","3.7","3.24","1163992.84","42343.1797595446"
"2018","02","1000 100","10082900","--OTHER","Kenya","","","135000.0","135000.0","1150761.73","41861.8647119809"
"2018","02","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Portugal","","","72144.0","72000.0","1148374.94","41775.0391967842"
"2018","02","3052 505","64032000","-SANDLES, WITH LEATHER SOLES AND STRAPS (OVER INSTEP, AROUND BIG TOE)","United States","3363.0","2UN","3440.0","1750.0","1142399.86","41557.6805689445"
"2018","02","1000 100","02045000","Fresh, chilled or frozen goat meat","Oman","","","9050.0","9000.0","1138297.14","41408.4337656196"
"2018","02","1000 100","79039000","-Other","Kenya","","","45938.88","45938.88","1136962.69","41359.8897760963"
"2018","02","3052 506","62071100","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON.","United Arab Emirates","52013.0","UN","8455.2","8087.04","1131334.53","41155.1512395642"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Madagascar","","","19456.0","19200.0","1128906.73","41066.8338820277"
"2018","02","1000 100","05119990","---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1","Hong Kong","","","11.55","9.5","1127475.4","41014.765637789"
"2018","02","1000 100","02021000","Frozen bovine carcasses and half carcasses","Kuwait","","","12667.0","12667.0","1120328.58","40754.7820076757"
"2018","02","3052 505","38220000","DIAGNOSTIC/LAB.REAGENTS ON BACKING;PREP'D DIAGNOSTIC/LAB.REAGENTS EXC.CH30","India","","","1879.5","1879.5","1116392.86","40611.6102511868"
"2018","02","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Sudan","","","160320.0","160000.0","1099963.0","40013.9325924444"
"2018","02","1000 100","09023000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF <=3KG","Sri Lanka","","","21609.0","21267.0","1099151.57","39984.414776551"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Germany","","","48096.0","48000.0","1082325.21","39372.3134287637"
"2018","02","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Canada","2268.0","2UN","2008.0","1696.0","1081268.25","39333.8638389203"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","632200.0","UN","2345.0","1683.0","1076234.17","39150.7364630132"
"2018","02","1000 100","85481000","-WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES","United Arab Emirates","","","387900.0","387900.0","1066619.22","38800.9683697412"
"2018","02","1071 100","06031900","--Other cut flowers","Germany","","","11354.03","9991.54","1057046.83","38452.7485039742"
"2018","02","3052 506","62053000","-- OF MAN-MADE FIBRES","United States","24603.0","UN","14944.06","12882.81","1047277.23","38097.3546263119"
"2018","02","1000 100","08039000","-OTHER","Djibouti","","","249985.0","199234.0","1042833.28","37935.6947198021"
"2018","02","1000 100","07129090","---Other vegetables","Netherlands","","","26450.4","15092.0","1029072.31","37435.104676331"
"2018","02","1000 100","07129090","---Other vegetables","Myanmar","","","1255.0","1066.74","1026624.82","37346.0710453082"
"2018","02","1071 100","06031100","--Roses","China","","","10690.44","9407.59","1002851.97","36481.273577184"
"2018","02","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","48105.6","48000.0","983224.77","35767.2845995744"
"2018","02","1071 100","28415000","Other chromates and dichromates, nes; peroxochromates","China","","","169980.0","169980.0","981613.08","35708.6553047527"
"2018","02","1000 100","07129090","---Other vegetables","Germany","","","17863.54","10064.33","980715.02","35675.9861037851"
"2018","02","1000 100","07129090","---Other vegetables","Angola","","","1151.2","978.56","941775.15","34259.4499718074"
"2018","02","3052 506","61071900","--MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","Germany","35203.0","UN","5919.77","5354.73","932268.46","33913.6201094964"
"2018","02","1000 100","19059020","---Fresh Injera","United Kingdom","","","14215.0","12957.0","926395.85","33699.9890867422"
"2018","02","1000 100","07133100","Dried beans, shelled","Bangladesh","","","48096.0","48000.0","897440.06","32646.6490841958"
"2018","02","1000 100","08101000","Strawberries, fresh","South Africa","","","11488.0","8363.0","893927.83","32518.8828461776"
"2018","02","1071 100","25210000","Limestone flux; limestone and other calcareous stone","Sudan","","","280000.0","280000.0","893089.56","32488.3886574874"
"2018","02","3052 505","62019300","--MEN'S OR BOYS' ANORAKS, WIND-CHEATERS, ETC, OF MAN-MADE FIBRES","Netherlands","3688.0","UN","1832.32","1611.88","876843.11","31897.3830007821"
"2018","02","3052 505","61101100","--JERSEYS,PULLOVERS;OF WOOL","Italy","19320.0","UN","2547.0","2540.8","854595.41","31088.0667163826"
"2018","02","1000 100","25151200","--Marble and travertine merely cut into a square or rectangular shape","China","","","89580.0","89580.0","844602.82","30724.5610142054"
"2018","02","1000 100","12079990","--OTHER","Italy","","","36000.0","36000.0","841441.86","30609.5731097328"
